id_cliente,idade,saldo_atual,divida_atual,renda_anual,valor_em_investimentos,taxa_utilizacao_credito,num_emprestimos,num_contas_bancarias,num_cartoes_credito,dias_atraso_dt_venc,num_pgtos_atrasados,num_consultas_credito,taxa_juros,investe_exterior,pessoa_polit_exp,limite_adicional
8831,45,243.44,183.1,25890.82,146.44,35.01,3,6,3,7,12,4,9,Sim,Não,0
10488,50,476.02,1275.86,103756.01,528.34,40.53,1,3,6,14,20,3,15,Não,Não,0
927,34,971.16,407.6,154502.8,258.96,36.01,3,3,7,15,7,2,3,Não,Não,1
245,25,265.13,811.08,40796.53,227.23,35.87,4,5,7,20,11,5,14,Não,Não,0
9719,18,166.17,4206.64,28042.29,243.32,25.8,7,8,10,52,14,12,16,Não,Não,0
16,34,447.07,818.22,43223.6,82.0,25.37,2,6,6,8,14,0,7,Não,Não,0
144,35,345.37,1054.86,22397.03,25.86,34.12,2,3,5,10,16,2,15,Sim,Não,0
5984,50,244.34,1311.23,12066.5,39.34,34.44,9,7,5,49,24,9,21,Não,Não,0
2364,44,403.73,3026.97,84951.55,274.93,31.77,5,9,8,21,20,9,30,Não,Não,0
9227,58,571.62,164.09,51890.07,54.07,38.28,0,7,5,27,20,4,11,Não,Não,0
1162,56,256.1,361.43,28809.42,123.03,26.08,4,0,7,2,11,4,3,Sim,Não,0
8686,43,214.99,2546.6,13786.51,99.75,23.81,7,9,8,57,20,12,34,Não,Não,0
8135,25,177.83,544.54,92479.26,573.7,35.68,4,4,5,14,14,7,9,Não,Não,0
8103,32,169.27,1031.09,76963.65,625.83,28.0,1,4,7,8,13,4,16,Sim,Não,0
9126,24,343.13,805.57,34033.97,10000.0,29.05,4,5,3,7,14,7,19,Não,Não,0
9350,32,394.65,728.23,46651.9,75.88,37.37,4,3,3,14,9,3,7,Sim,Não,1
5309,44,436.58,2641.91,46354.78,44.08,40.75,2,6,5,23,17,6,5,Não,Não,0
1877,35,258.81,1437.24,15324.05,57.55,28.84,4,7,4,21,17,6,19,Não,Não,0
2489,25,355.66,565.48,55079.53,257.67,26.73,1,3,2,5,11,0,11,Não,Não,1
8797,50,572.88,783.92,103675.91,150.41,32.92,7,6,7,11,17,6,17,Não,Não,0
4480,47,377.82,1338.82,28826.15,36.56,38.52,1,3,5,17,20,5,6,Não,Não,0
1183,35,909.73,1090.59,102335.4,112.87,39.95,0,7,3,29,20,3,7,Não,Não,0
2526,36,836.11,558.97,128254.72,417.81,36.94,0,6,5,19,17,4,11,Não,Não,0
9026,45,174.47,3137.43,22226.6,168.32,21.98,6,8,5,53,20,7,27,Sim,Não,0
1171,46,268.13,4870.27,69341.08,59.24,36.4,9,6,8,22,16,9,19,Não,Não,0
10854,22,192.06,3386.25,45333.08,159.99,37.26,9,7,10,43,16,12,20,Não,Não,0
2183,44,231.35,2686.5,24483.32,151.93,34.69,6,3,4,10,15,7,7,Não,Não,0
10884,48,332.94,1278.15,70446.37,167.25,35.02,6,6,6,16,16,5,9,Não,Não,0
6793,31,188.49,1148.21,43537.41,372.37,25.23,2,3,5,6,0,1,2,Não,Não,1
9600,32,655.18,523.92,85782.67,49.76,37.35,6,3,5,14,14,6,6,Sim,Não,0
10634,24,54.91,171.64,116777.21,1143.78,25.13,0,6,4,20,9,1,11,Sim,Não,0
8061,25,467.32,839.77,38761.5,68.47,27.76,0,4,4,14,12,5,13,Sim,Não,0
10123,24,290.78,2370.05,19959.55,92.06,36.5,4,6,10,24,11,11,25,Não,Não,0
1860,26,322.93,2187.49,22526.93,47.9,30.99,4,6,6,5,20,8,6,Não,Não,0
7637,34,335.02,179.27,18497.77,48.67,38.5,0,4,5,28,13,1,15,Não,Não,0
7504,19,366.82,1253.64,70914.56,143.86,30.16,6,10,10,28,25,10,22,Sim,Não,0
8264,24,430.81,688.61,51843.84,183.77,28.61,0,3,3,6,3,4,9,Não,Não,1
6782,33,674.45,847.66,85238.0,82.95,33.2,3,7,5,7,8,0,6,Não,Não,0
1879,18,197.8,4499.91,19653.94,126.34,21.63,7,8,9,46,16,7,26,Não,Não,0
11069,43,308.3,1874.52,24372.95,45.0,37.44,5,5,5,10,20,6,27,Não,Não,0
3589,38,273.74,609.71,20154.01,150.76,32.42,2,1,7,13,3,4,6,Não,Sim,0
8496,20,454.24,310.91,43870.15,33.18,27.28,2,5,4,18,19,5,6,Não,Sim,0
3122,32,304.99,3911.65,67838.55,81.15,33.43,9,6,9,29,14,12,17,Não,Não,0
388,23,482.58,2638.03,50890.96,76.25,37.18,3,8,5,17,14,9,21,Não,Sim,0
1312,44,316.52,1007.91,35507.62,152.59,34.11,2,7,5,19,18,4,17,Não,Não,0
1033,43,472.97,393.75,108707.95,216.13,34.81,6,3,3,10,19,5,20,Sim,Não,0
6585,25,385.93,595.44,35166.57,30.37,27.63,3,4,3,6,20,1,13,Não,Não,0
6383,50,290.47,1609.69,13112.23,61.6,24.74,4,5,5,19,13,6,7,Sim,Não,0
6726,46,641.87,1994.72,75703.4,108.81,27.68,2,3,3,23,14,5,29,Não,Não,0
9091,49,240.35,1287.97,26474.13,91.06,24.18,9,7,8,47,23,8,16,Não,Não,0
4937,40,479.8,339.17,45919.58,104.48,24.21,0,5,6,8,4,4,1,Não,Sim,1
7776,26,928.66,404.44,97925.26,52.49,27.65,0,4,3,4,3,0,1,Não,Não,0
4020,59,326.43,1121.06,34597.81,72.51,38.95,4,6,7,5,16,2,6,Não,Não,0
8262,55,330.46,1236.73,93322.64,472.56,25.04,3,4,4,9,19,3,9,Sim,Não,1
5988,32,372.05,3868.66,44061.08,20.94,32.93,7,9,5,25,16,10,28,Sim,Não,0
6365,34,364.88,549.88,29267.54,48.03,25.64,2,4,5,12,10,4,8,Sim,Não,1
830,43,301.09,203.69,41139.08,170.18,24.37,3,6,7,27,12,0,8,Não,Não,0
3499,55,956.7,354.32,134986.21,312.59,35.07,1,8,6,27,13,0,17,Sim,Não,0
10514,23,234.08,4188.88,25851.47,126.9,26.13,8,6,6,40,21,10,29,Não,Sim,0
2082,19,158.27,4653.37,52001.62,294.82,23.68,9,6,5,15,23,4,20,Sim,Não,0
11125,59,340.61,289.24,35693.7,10000.0,24.48,1,8,3,26,14,1,11,Não,Não,1
11797,40,312.05,74.29,17878.25,48.3,31.76,0,3,4,26,18,7,8,Sim,Não,0
45,23,795.55,1095.73,95136.08,163.0,33.43,0,4,2,12,7,3,3,Sim,Não,1
950,40,225.41,1917.13,79201.0,363.76,38.91,7,6,10,21,21,6,19,Não,Não,0
2966,57,1121.78,381.3,157309.08,367.46,39.13,0,4,2,5,7,2,10,Não,Não,1
3970,45,164.3,4004.45,45281.17,321.32,25.68,6,10,10,42,19,6,22,Sim,Não,0
1188,53,669.41,220.97,77695.35,75.28,38.12,2,4,5,13,19,0,13,Sim,Não,0
8269,45,214.39,694.78,26485.48,202.97,28.2,5,5,4,6,10,8,15,Não,Não,0
285,25,324.16,526.62,47210.97,277.02,27.35,1,4,2,4,1,0,3,Não,Sim,1
10414,44,316.32,563.69,16107.27,14.53,22.72,2,3,6,6,20,5,19,Não,Sim,0
11079,57,286.52,311.34,45646.1,249.12,32.36,3,0,1,8,12,4,3,Não,Não,0
6309,52,443.59,1365.41,44914.69,81.75,35.14,1,1,2,13,8,1,9,Não,Não,1
4160,44,318.54,3327.05,26281.57,76.87,28.68,6,10,10,43,21,9,17,Não,Não,0
9779,42,333.3,2660.55,19724.45,54.07,30.6,5,7,8,23,13,8,21,Não,Não,0
4557,32,360.84,2123.47,25004.83,25.51,25.33,2,7,7,32,19,6,33,Não,Não,0
5556,49,220.69,3106.79,21842.44,99.67,33.48,9,7,8,42,14,6,31,Não,Não,0
7203,61,612.54,303.74,115794.56,587.97,36.94,0,8,6,12,16,3,13,Sim,Não,0
4324,43,215.24,1438.98,21888.19,216.04,28.86,2,4,6,13,14,4,20,Sim,Não,0
3983,49,713.78,587.9,106041.23,10000.0,38.26,1,7,6,25,16,4,10,Não,Sim,0
8280,35,768.41,100.42,94614.3,134.2,38.04,1,4,3,10,8,1,12,Não,Não,0
6941,26,284.54,2607.0,45897.3,180.15,25.41,6,6,7,32,23,8,34,Sim,Não,0
3365,44,292.02,1554.94,13692.73,14.62,36.43,4,6,8,22,15,10,18,Não,Não,0
1405,20,454.97,4156.67,75835.86,88.0,29.89,9,10,6,39,22,11,23,Sim,Não,0
3196,18,486.07,4092.06,88112.43,123.16,32.21,9,8,7,30,14,9,27,Não,Não,0
8651,24,423.18,2667.87,49861.13,100.31,37.31,5,6,6,36,23,10,32,Não,Não,0
970,42,248.83,1716.56,12814.08,19.77,29.91,9,8,7,53,25,6,24,Não,Não,0
10143,50,645.91,1030.69,80102.76,182.18,33.1,0,5,6,19,18,3,13,Não,Não,0
6544,43,573.58,1455.38,76532.76,238.55,40.63,1,4,1,6,14,3,4,Sim,Não,0
3735,39,404.4,3794.13,55547.77,134.2,30.76,5,8,7,27,17,10,19,Não,Não,0
11870,41,190.58,819.99,78000.73,488.97,37.88,3,3,3,28,11,5,14,Não,Não,0
4726,40,366.32,202.55,41032.22,31.5,25.65,4,3,4,14,10,3,3,Não,Não,1
2852,28,258.05,3867.93,13179.38,88.21,32.58,6,10,8,15,18,6,16,Não,Não,0
8143,20,454.32,3012.94,12800316.77,81.26,36.06,7,7,9,45,17,7,25,Não,Não,0
5957,24,318.34,888.02,30706.74,106.78,29.73,3,5,3,25,9,4,16,Não,Não,0
11070,57,361.65,349.58,41389.01,81.44,29.11,4,3,5,24,13,0,13,Não,Não,0
10341,24,225.91,84.95,24107.5,172.99,32.16,4,4,6,26,14,4,14,Não,Não,0
9437,26,407.27,1399.51,74746.96,235.33,32.7,3,4,3,15,19,4,7,Não,Sim,0
7144,30,4.61,1037.47,120570.04,1162.91,32.08,1,4,3,2,3,4,12,Não,Não,1
9461,52,195.11,56.59,71618.47,10000.0,25.17,4,5,6,1,13,0,2,Não,Não,1
4014,18,290.23,2654.18,19683.08,58.29,36.77,7,9,8,25,15,10,20,Sim,Não,0
6007,34,281.36,83.16,15631.53,55.83,35.09,3,6,5,11,19,0,12,Não,Não,1
1903,33,343.27,873.13,32706.13,134.2,26.09,3,7,4,29,14,4,13,Não,Não,0
9090,23,317.0,2609.26,26779.05,55.85,28.45,3,8,8,25,17,12,32,Sim,Não,0
6216,52,336.85,359.41,30272.63,111.47,29.62,1,8,3,8,11,4,13,Sim,Não,0
4687,29,355.58,3583.51,25624.75,33.24,38.15,6,9,6,33,26,10,17,Não,Não,0
9234,49,301.29,2223.4,14601.61,43.44,33.34,6,8,10,36,14,6,20,Não,Não,0
4923,44,323.89,769.51,27104.92,10000.0,24.37,1,7,7,14,13,0,17,Sim,Não,0
6786,42,334.49,1338.2,44577.3,93.88,33.94,4,9,6,20,19,8,16,Não,Não,0
11101,31,189.27,2525.42,20474.42,10000.0,33.47,7,8,9,21,22,9,21,Não,Não,0
7143,30,449.52,636.43,54607.14,49.65,34.89,4,5,4,5,5,3,1,Não,Não,1
9900,46,623.81,107.03,96094.1,189.03,36.99,4,5,4,8,18,6,16,Não,Não,0
9416,42,266.38,2150.61,8388790.9,31.45,37.48,7,7,8,22,18,12,32,Não,Não,0
2346,35,825.92,148.57,106506.8,221.22,35.97,1,1,5,16,8,0,5,Sim,Não,0
6448,32,402.38,2813.15,45646.64,41.73,34.63,6,7,5,49,15,6,34,Sim,Não,0
8395,39,378.03,1900.43,42507.7,100.03,23.26,5,7,6,15,23,10,30,Não,Não,0
431,23,230.42,466.13,40569.98,231.8,38.71,4,1,5,13,10,1,5,Não,Não,1
4587,28,312.93,2626.18,20138.76,82.4,32.88,2,6,6,35,18,12,20,Não,Não,0
5484,44,88.46,2386.46,42415.92,384.43,27.74,5,3,6,18,13,7,10,Não,Não,0
7761,45,356.55,1624.09,64623.99,171.06,37.12,6,9,6,53,18,8,27,Sim,Não,0
6406,61,441.67,1407.19,42592.25,103.5,32.15,1,4,3,1,3,0,3,Sim,Não,1
12027,32,354.04,181.03,41379.55,103.27,38.92,2,4,5,30,9,6,20,Não,Não,0
7916,23,423.76,186.72,46608.54,99.01,34.83,2,0,4,14,14,4,12,Sim,Não,0
7394,49,337.95,851.53,26234.36,87.97,37.95,0,2,4,1,3,4,11,Sim,Não,1
9583,34,341.09,273.11,30308.55,105.5,38.99,3,7,7,25,19,7,8,Não,Sim,0
1554,29,647.96,469.43,104040.63,131.47,31.59,4,4,4,29,16,7,12,Não,Não,0
5875,29,447.61,1133.03,56062.27,89.2,37.8,3,5,7,26,10,4,6,Não,Não,0
241,45,144.35,1275.46,54373.43,10000.0,22.65,9,10,6,31,25,12,26,Não,Não,0
784,52,613.74,106.83,91256.46,133.1,42.13,3,5,5,12,10,1,3,Não,Não,1
10388,27,57.73,3238.58,90392.66,525.31,33.27,6,10,6,16,17,7,17,Sim,Não,0
3067,31,377.3,22.88,40656.08,97.5,37.36,1,2,4,2,14,0,11,Sim,Não,0
12193,31,429.3,1149.63,54418.37,145.81,33.62,3,5,4,18,8,2,20,Não,Não,0
978,20,419.28,3656.46,77357.77,119.26,34.46,6,7,10,20,16,7,19,Não,Não,0
4906,39,228.43,1999.24,85502.79,559.37,28.85,4,6,7,56,21,7,19,Não,Não,0
6265,31,274.61,3782.93,22916.89,81.76,24.86,9,10,10,54,14,6,17,Não,Não,0
6988,45,242.16,2683.21,26646.88,138.87,31.97,3,10,8,50,16,9,23,Não,Não,0
9365,26,532.28,1226.28,117980.49,560.34,40.4,1,8,5,6,14,0,16,Não,Não,0
5696,50,774.91,11.49,82406.92,65.35,39.91,0,4,5,10,0,4,9,Sim,Não,1
2942,28,369.88,1736.34,39940.59,108.03,28.64,5,8,7,50,20,10,17,Não,Não,0
8618,24,490.35,277.38,49205.6,93.86,39.82,1,7,5,8,18,4,5,Não,Não,0
7559,48,482.83,3659.35,84259.8,103.89,33.58,9,8,5,31,19,7,32,Não,Sim,0
7435,49,857.71,1454.59,98129.26,72.32,29.49,1,1,5,5,11,1,5,Sim,Não,1
8350,29,451.59,947.54,72734.64,155.07,28.82,4,3,4,5,5,0,5,Não,Não,1
1621,28,354.54,1445.82,27102.32,10000.0,40.51,5,7,6,20,17,7,14,Não,Não,0
5643,22,991.47,917.37,132181.0,240.47,27.16,1,7,4,26,17,0,14,Não,Não,0
12490,60,236.08,909.01,27101.03,151.21,30.57,4,8,5,25,11,3,12,Não,Não,0
2147,54,432.93,1369.66,42965.04,48.07,36.96,3,3,5,9,7,3,14,Não,Não,0
1802,49,325.13,3212.49,27104.42,78.75,38.96,7,10,5,45,22,10,18,Não,Não,0
2096,50,281.68,2056.61,15108.46,19.56,31.9,7,7,8,20,14,8,16,Não,Não,0
9195,40,336.85,1759.3,82871.67,137.44,25.65,8,9,10,59,18,9,33,Não,Não,0
1358,38,254.66,3257.62,11388.78,15.56,30.66,9,8,6,50,19,9,16,Não,Não,0
10136,32,303.09,1274.85,48123.11,252.71,36.4,1,4,1,15,2,4,3,Não,Não,1
6783,33,418.09,697.26,51217.97,94.23,41.29,3,0,5,13,5,4,5,Não,Não,1
10438,42,704.08,852.74,116841.52,266.61,39.2,4,7,3,23,11,7,18,Não,Não,0
7519,28,303.81,4532.65,14957.18,41.48,37.6,9,10,8,55,20,11,25,Não,Não,0
9870,41,257.94,2305.16,24671.1,154.61,39.44,3,5,3,9,14,7,9,Não,Não,0
3566,29,401.75,4159.96,73731.6,131.1,38.67,5,10,8,56,16,12,30,Não,Não,0
12408,26,337.17,1211.41,87478.82,134.2,29.06,4,8,4,27,19,6,17,Não,Sim,0
10961,22,455.41,1069.99,91082.07,218.18,35.76,5,3,5,8,12,7,13,Não,Não,0
8369,39,347.91,1411.25,22421.72,22.35,31.04,4,8,5,24,16,0,8,Não,Não,0
1610,60,852.85,1122.87,138887.08,233.27,30.5,3,0,5,5,1,1,7,Não,Não,0
3097,30,290.28,931.16,20009.05,97.81,32.68,1,6,7,16,18,4,2,Não,Não,1
4591,39,439.33,469.44,45617.43,31.21,41.71,1,0,5,5,8,1,8,Não,Não,0
2416,47,284.89,1823.61,19425.0,78.38,38.32,6,7,8,24,10,10,30,Não,Não,0
2018,35,375.23,690.12,72570.69,247.72,27.4,3,4,5,7,10,2,9,Sim,Não,1
2972,49,276.4,4896.28,19124.31,76.99,27.75,8,6,8,29,14,8,15,Sim,Não,0
6425,32,236.63,548.31,23834.48,134.2,33.18,3,2,7,15,3,1,7,Não,Não,0
4126,31,781.67,192.43,77625.12,63.86,43.29,0,3,4,21,19,4,19,Sim,Não,0
5847,28,334.88,322.43,23833.61,70.07,29.77,2,8,5,30,13,4,5,Sim,Não,0
5376,41,235.65,2640.74,41456.49,201.69,35.45,5,6,10,57,23,6,18,Não,Não,0
8744,21,257.82,1885.89,12521.31,69.09,39.71,4,7,5,16,9,4,10,Não,Não,0
12172,25,414.99,558.21,83304.1,318.45,23.19,3,2,4,13,4,3,5,Não,Não,1
3247,27,186.68,4576.95,27361.51,137.31,34.88,7,7,8,53,14,12,28,Não,Sim,0
125,31,242.15,89.62,77832.8,517.02,34.95,2,4,5,29,14,4,12,Sim,Não,0
1107,18,480.55,2390.74,57040.01,79.75,29.21,2,7,7,22,24,7,33,Sim,Não,0
11668,56,413.91,288.92,38500.14,58.72,39.33,1,4,6,10,8,4,4,Não,Não,0
841,54,275.03,1295.67,43130.9,270.91,23.74,1,4,7,24,7,4,17,Não,Não,0
6395,28,237.31,31.77,105097.08,522.02,26.5,5,4,5,10,12,5,18,Sim,Não,0
9835,57,626.88,1292.62,116566.36,572.26,28.0,0,2,3,3,1,4,5,Sim,Não,0
5650,23,296.7,2559.02,23757.73,105.67,28.19,5,7,7,28,10,12,33,Não,Não,0
11434,46,666.16,10.29,95740.46,165.72,38.31,2,1,2,11,14,0,11,Sim,Não,1
3342,42,416.06,2383.91,54940.99,42.88,40.24,5,10,7,37,24,7,17,Não,Não,0
599,24,606.49,587.63,130134.83,423.54,40.14,3,1,3,5,7,4,5,Não,Não,0
2124,58,345.21,401.33,70274.7,227.41,34.73,4,2,1,15,3,0,4,Não,Não,1
5513,20,93.36,4501.87,71427.26,448.94,38.1,5,7,10,35,19,10,21,Não,Não,0
8761,40,214.65,1081.2,43819.57,317.0,32.45,4,4,4,6,12,2,10,Sim,Não,0
11010,41,647.17,1166.08,101282.41,94.69,32.55,4,3,6,25,14,5,11,Não,Não,0
8953,50,437.87,530.62,47572.62,32.36,25.1,3,0,5,4,9,1,10,Sim,Não,1
9495,33,472.55,683.6,43916.17,62.34,30.12,0,7,7,13,19,3,7,Não,Não,0
12080,31,340.22,550.27,7452334.82,367.16,31.46,1,7,6,26,17,3,6,Não,Não,0
6000,46,294.88,1456.12,24193.72,110.63,38.0,2,5,4,6,12,1,12,Não,Não,1
4052,39,490.86,0.54,134355.75,641.34,23.77,3,2,3,23,3,0,11,Sim,Não,0
1217,60,413.83,583.96,45556.41,60.36,25.69,2,7,4,18,19,3,16,Sim,Não,0
3363,24,1231.24,1202.31,172983.85,118.87,40.83,3,3,7,11,1,0,11,Sim,Não,0
2502,32,269.52,1475.32,24343.86,139.69,30.26,4,5,5,20,16,8,19,Não,Não,0
726,28,436.31,180.7,42174.56,101.19,38.4,0,2,4,3,12,0,8,Sim,Não,1
7745,45,220.9,1066.48,17474.95,161.23,22.21,4,6,7,17,10,4,19,Sim,Não,0
979,43,276.69,551.18,42483.54,326.91,25.47,0,3,3,20,10,0,18,Não,Sim,0
809,20,80.73,3643.78,75606.88,310.54,34.44,9,7,5,38,21,8,19,Sim,Não,0
8273,48,420.78,1211.61,41490.01,87.64,23.16,1,0,7,13,10,1,8,Não,Sim,0
1476,27,415.05,1934.61,57906.02,160.49,27.73,4,7,9,24,17,8,29,Não,Não,0
9381,49,829.16,864.35,101494.07,152.62,37.75,1,6,3,28,20,1,18,Sim,Não,0
7389,20,290.34,2031.94,63842.91,291.07,24.68,4,7,7,23,10,5,238,Não,Não,0
10585,31,216.6,3607.96,19756.36,134.98,39.65,7,9,5,17,14,8,15,Sim,Não,0
4907,32,325.57,97.99,18254.39,10000.0,27.11,4,6,6,16,10,2,18,Não,Sim,0
11273,50,532.56,124.29,98278.74,364.82,25.9,3,7,7,11,19,5,19,Sim,Não,0
4931,24,899.29,1010.15,128971.34,355.75,38.72,1,3,4,4,1,0,5,Não,Não,1
4543,27,351.98,1051.42,134015.16,943.57,28.12,1,6,4,13,8,0,8,Não,Não,0
3963,29,46.37,2551.84,71305.09,494.58,25.03,8,9,9,34,14,12,26,Sim,Não,0
9696,43,334.84,1218.29,24617.87,44.2,34.68,3,3,7,15,11,0,17,Não,Não,0
9784,39,391.52,457.44,49362.26,154.18,31.01,3,2,4,17,1,4,5,Não,Não,0
1226,35,262.38,1807.0,11876.55,81.76,30.69,2,8,8,26,20,7,18,Não,Não,0
1765,41,304.3,2678.79,11483.83,29.6,38.87,6,9,6,18,24,8,28,Não,Sim,0
8949,49,485.97,1902.31,58195.83,26.42,26.57,6,7,7,28,19,7,28,Não,Não,0
608,53,390.08,425.84,37577.57,42.53,39.35,1,3,3,15,14,3,12,Não,Não,0
7554,31,627.3,191.78,104813.21,249.81,33.01,3,6,4,19,17,5,8,Não,Não,0
7996,46,346.68,955.6,25810.52,46.47,38.25,3,4,7,28,12,5,6,Sim,Não,0
7378,23,479.73,1736.21,72837.36,90.56,37.93,4,6,10,44,14,11,17,Sim,Não,0
3218,41,340.37,377.62,17983.58,34.45,35.67,1,5,4,15,14,2,5,Não,Não,0
5738,33,293.0,2032.49,13729.06,40.53,27.0,6,6,8,46,20,10,19,Sim,Não,0
7882,42,289.64,1466.43,21325.59,119.92,30.81,2,8,10,32,15,7,18,Não,Não,0
2967,32,682.9,1427.36,99179.91,125.17,29.66,3,3,4,17,13,0,19,Não,Não,0
3165,41,68.35,852.73,86537.24,832.0,26.12,1,1,1,12,14,3,12,Não,Não,0
8782,41,123.09,4990.91,44802.91,256.18,26.63,8,9,9,58,20,8,31,Não,Não,0
1658,52,1112.24,1471.07,164812.92,401.24,36.23,2,2,4,2,9,0,12,Não,Não,1
1976,29,333.48,1505.76,25484.29,38.33,24.88,6,9,7,46,24,8,464,Não,Não,0
2398,41,261.07,2179.32,10813.35,76.95,36.71,5,10,8,21,20,10,30,Não,Não,0
7377,55,889.55,1158.65,114853.31,266.6,35.75,0,3,6,11,18,4,3,Sim,Não,0
3682,27,309.28,2695.78,27448.43,40.73,34.67,4,7,6,16,13,7,17,Não,Não,0
6716,23,261.06,2802.45,19404.72,61.04,26.57,5,9,6,33,16,10,32,Não,Não,0
423,45,345.4,1103.71,37332.07,91.07,24.93,3,8,3,18,12,3,9,Sim,Não,0
8804,27,362.77,714.53,25691.01,43.71,31.72,1,5,5,18,0,4,5,Sim,Não,0
5317,35,285.97,1362.04,24639.24,13.61,26.38,7,10,7,52,21,7,19,Não,Não,0
7026,43,180.53,1987.47,22988.16,160.96,35.46,7,6,7,26,18,7,28,Não,Não,0
658,32,291.78,2042.27,73642.96,258.88,32.19,7,5,8,19,13,9,19,Não,Não,0
3302,46,943.13,731.46,117824.91,201.86,32.44,0,5,6,6,11,0,1,Não,Não,0
2846,18,299.55,2352.07,11829.88,42.63,28.47,3,7,6,34,14,9,22,Sim,Não,0
4067,27,322.25,826.02,26069.22,99.32,36.7,2,2,7,9,7,4,2,Não,Não,1
10993,58,1014.29,799.18,169117.15,503.19,37.37,1,3,2,11,4,0,8,Não,Não,1
12306,56,382.32,562.34,26762.32,64.8,40.99,1,5,5,2,0,2,8,Sim,Não,1
1002,39,349.08,787.21,36688.55,71.95,26.31,3,6,4,10,19,0,7,Não,Não,0
4199,26,391.01,2902.77,49679.19,37.11,38.52,7,8,10,49,22,11,24,Sim,Não,0
2419,43,273.59,877.84,20625.45,36.49,38.77,7,5,6,29,18,8,17,Não,Não,0
876,39,335.47,1605.81,39677.68,127.73,26.67,2,5,4,28,8,7,8,Não,Não,0
3576,35,274.81,42.85,23001.46,108.88,26.28,2,0,3,1,9,4,4,Não,Não,0
6727,46,722.44,1452.43,98645.29,301.21,37.29,0,4,5,15,12,0,11,Sim,Não,1
3848,41,273.22,4632.52,19092.76,45.6,38.99,8,6,9,50,17,8,34,Sim,Não,0
962,56,1428.46,242.61,166435.33,146.39,43.5,1,3,6,1,6,1,6,Não,Não,0
1581,24,350.03,321.76,38081.11,10000.0,39.96,4,6,5,8,15,4,12,Não,Não,0
10087,32,760.39,1314.99,79274.55,109.59,42.93,0,8,3,5,14,8,17,Sim,Não,0
2207,45,253.63,2154.6,11812.08,91.54,29.44,5,8,7,19,14,8,14,Não,Não,0
4267,41,891.52,1379.72,126049.0,313.23,34.34,1,7,3,25,18,4,15,Não,Não,0
8721,26,1093.56,59.58,132243.23,238.24,43.04,0,0,3,13,6,2,9,Não,Não,0
12399,43,363.71,698.23,107390.8,424.98,26.89,5,5,6,25,14,4,15,Não,Não,0
4232,46,280.14,1148.91,37007.62,202.99,29.37,3,3,3,20,11,7,17,Sim,Não,0
758,61,544.74,1064.4,74531.43,180.15,30.44,1,3,3,5,7,4,9,Não,Não,0
5407,29,289.0,1215.11,23656.89,112.42,39.68,0,5,7,21,10,1,19,Não,Não,0
5314,54,439.34,1101.71,52483.47,57.4,29.48,4,0,7,30,14,4,4,Não,Não,0
9241,38,290.64,762.58,17981.15,45.45,28.69,4,3,7,17,14,4,13,Não,Não,0
7473,26,399.66,730.35,29002.67,42.74,27.08,0,4,5,19,18,5,19,Não,Não,0
5310,61,677.43,1279.64,101672.87,163.4,31.16,3,4,2,13,10,4,9,Não,Não,1
9367,29,194.63,2404.39,80814.33,268.5,36.83,7,6,10,45,18,9,31,Não,Não,0
7948,50,244.35,1249.34,21186.58,178.45,33.12,1,3,4,13,10,2,4,Não,Não,0
7931,36,958.69,302.52,114672.52,98.4,31.35,2,4,4,17,12,4,15,Não,Não,0
808,45,289.92,3124.9,44977.32,174.63,34.39,5,8,7,60,16,10,32,Não,Não,0
3908,19,257.05,4399.44,42941.67,85.25,27.46,9,7,9,45,16,7,27,Não,Não,0
6142,22,388.67,1182.14,35118.65,74.87,36.32,1,5,5,16,17,2,12,Não,Sim,0
8091,34,543.71,539.17,70884.13,77.17,34.12,3,7,7,10,9,4,13,Sim,Não,0
9930,60,541.04,520.56,87778.06,235.05,35.52,4,3,7,14,7,3,7,Sim,Não,0
7024,53,428.87,385.83,42260.13,69.7,24.41,1,8,4,16,8,4,11,Sim,Não,0
2446,25,396.72,2343.6,47134.82,111.19,32.22,3,9,8,20,15,4,22,Não,Não,0
9813,40,190.58,3410.45,45611.04,187.76,25.94,7,10,5,31,18,6,30,Não,Não,0
6970,39,296.63,1128.37,22481.11,91.24,26.5,1,5,6,21,8,5,9,Não,Não,0
10196,40,705.38,624.01,109676.21,243.76,27.31,2,1,6,4,9,2,1,Não,Não,1
12284,44,758.68,446.51,127929.94,285.07,37.37,4,5,1,14,1,0,7,Não,Não,0
9974,56,284.39,706.22,40193.29,204.25,30.0,2,3,7,20,18,3,15,Não,Não,0
10192,31,325.86,1460.41,48502.37,186.26,28.47,4,2,1,8,9,4,5,Não,Não,1
2403,58,262.18,520.94,24100.64,162.29,25.29,2,3,3,11,14,4,1,Não,Não,0
9003,25,261.88,1737.34,14594.45,85.28,29.99,3,8,8,55,20,4,19,Não,Não,0
1074,39,460.29,421.99,51472.31,97.88,26.37,2,0,7,3,8,0,6,Sim,Não,0
10793,27,340.99,1104.91,38170.25,10000.0,39.22,4,1,6,3,9,3,5,Sim,Não,0
4241,38,388.86,847.15,29565.57,14.2,38.26,0,3,7,20,9,1,9,Não,Não,0
6525,25,73.57,1410.14,49462.92,417.97,25.43,4,5,7,10,7,4,2,Não,Não,0
8212,42,290.38,4955.69,19984.76,53.5,33.44,8,10,7,54,19,12,20,Não,Não,0
